name,DeviceProfile,new_reading,last_reading,country,latitude,longitude,battery,leakage,RSSI,pulseCounter,temperature,token,sensorType,sensorSize,valvePosition
WM-MDE-LCA3348,Water Meter,0.001,0.005,Colombia,6.113205,-75.350593,506.99,FALSE,-50,0.001,19.7,NEIF$JFIU@PCKO8,End User,1/2 inch,open
WM-MDE-LCA3349,Water Meter,0.001,0.005,Colombia,6.113394,-75.350404,507.99,FALSE,-50,0.001,19.7,APWC$XBXQ@ABSS4,End User,1/2 inch,open
WM-MDE-LCA3350,Water Meter,0.001,0.005,Colombia,6.113583,-75.350215,508.99,FALSE,-50,0.001,19.7,LBYV$UJYH@ZQOT5,End User,1/2 inch,open
WM-MDE-LCA3351,Water Meter,0.001,0.005,Colombia,6.113772,-75.350026,509.99,FALSE,-50,0.001,19.7,JCIH$XHBB@MMAP0,End User,1/2 inch,open
WM-MDE-LCA3352,Water Meter,0.001,0.005,Colombia,6.113961,-75.349837,510.99,FALSE,-50,0.001,19.7,SYCJ$NAUM@XRHB5,End User,1/2 inch,open
WM-MDE-LCA3353,Water Meter,0.001,0.005,Colombia,6.11415,-75.349648,511.99,FALSE,-50,0.001,19.7,XLHN$JNJR@OOID8,End User,1/2 inch,open
WM-MDE-LCA3354,Water Meter,0.001,0.005,Colombia,6.114339,-75.349459,512.99,FALSE,-50,0.001,19.7,BLTI$LKHT@NZIW3,End User,1/2 inch,open
WM-MDE-LCA3355,Water Meter,0.001,0.005,Colombia,6.114528,-75.34927,513.99,FALSE,-50,0.001,19.7,VKEY$IZKG@FKYA5,End User,1/2 inch,open
WM-MDE-LCA3356,Water Meter,0.001,0.005,Colombia,6.114717,-75.349081,514.99,FALSE,-50,0.001,19.7,VBAD$LKMU@UUZN6,End User,1/2 inch,open
WM-MDE-LCA3357,Water Meter,0.001,0.005,Colombia,6.114906,-75.348892,515.99,FALSE,-50,0.001,19.7,HNMX$APGH@EGXA0,End User,1/2 inch,open
WM-MDE-LCA3358,Water Meter,0.001,0.005,Colombia,6.115095,-75.348703,516.99,FALSE,-50,0.001,19.7,XDGW$ALRT@ONSS3,End User,1/2 inch,open
WM-MDE-LCA3359,Water Meter,0.001,0.005,Colombia,6.115284,-75.348514,517.99,FALSE,-50,0.001,19.7,BKYO$FTAV@LJDX0,End User,1/2 inch,open
WM-MDE-LCA3360,Water Meter,0.001,0.005,Colombia,6.115473,-75.348325,518.99,FALSE,-50,0.001,19.7,MXHU$QBCX@VIJO4,End User,1/2 inch,open
WM-MDE-LCA3361,Water Meter,0.001,0.005,Colombia,6.115662,-75.348136,519.99,FALSE,-50,0.001,19.7,ZYXB$RGOV@LVHY1,End User,1/2 inch,open
WM-MDE-LCA3362,Water Meter,0.001,0.005,Colombia,6.115851,-75.347947,520.99,FALSE,-50,0.001,19.7,XVBP$DJDQ@ODGL5,End User,1/2 inch,open
WM-MDE-LCA3363,Water Meter,0.001,0.005,Colombia,6.11604,-75.347758,521.99,FALSE,-50,0.001,19.7,OAJQ$PRMY@PEZT1,End User,1/2 inch,open
WM-MDE-LCA3364,Water Meter,0.001,0.005,Colombia,6.116229,-75.347569,522.99,FALSE,-50,0.001,19.7,CDQI$WJEE@ALWA3,End User,1/2 inch,open
WM-MDE-LCA3365,Water Meter,0.001,0.005,Colombia,6.116418,-75.34738,523.99,FALSE,-50,0.001,19.7,IUYL$WNAZ@RYJQ1,End User,1/2 inch,open
WM-MDE-LCA3366,Water Meter,0.001,0.005,Colombia,6.116607,-75.347191,524.99,FALSE,-50,0.001,19.7,HHHV$FENB@LCDA2,End User,1/2 inch,open
WM-MDE-LCA3367,Water Meter,0.001,0.005,Colombia,6.116796,-75.347002,525.99,FALSE,-50,0.001,19.7,BOZD$RYDV@MUUC0,End User,1/2 inch,open
WM-MDE-LCA3368,Water Meter,0.001,0.005,Colombia,6.116985,-75.346813,526.99,FALSE,-50,0.001,19.7,HRHC$XVZE@WVLA0,End User,1/2 inch,open
WM-MDE-LCA3369,Water Meter,0.001,0.005,Colombia,6.117174,-75.346624,527.99,FALSE,-50,0.001,19.7,TOYX$KUJE@SPEY6,End User,1/2 inch,open
WM-MDE-LCA3370,Water Meter,0.001,0.005,Colombia,6.117363,-75.346435,528.99,FALSE,-50,0.001,19.7,USQA$SGCS@OYCB3,End User,1/2 inch,open
WM-MDE-LCA3371,Water Meter,0.001,0.005,Colombia,6.117552,-75.346246,529.99,FALSE,-50,0.001,19.7,IUYL$WNAZ@RYJQ2,End User,1/2 inch,open
WM-MDE-LCA3372,Water Meter,0.001,0.005,Colombia,6.117741,-75.346057,530.99,FALSE,-50,0.001,19.7,HHHV$FENB@LCDA3,End User,1/2 inch,open
WM-MDE-LCA3373,Water Meter,0.001,0.005,Colombia,6.11793,-75.345868,531.99,FALSE,-50,0.001,19.7,BOZD$RYDV@MUUC1,End User,1/2 inch,open
WM-MDE-LCA3374,Water Meter,0.001,0.005,Colombia,6.118119,-75.345679,532.99,FALSE,-50,0.001,19.7,HRHC$XVZE@WVLA1,End User,1/2 inch,open
WM-MDE-LCA3375,Water Meter,0.001,0.005,Colombia,6.118308,-75.34549,533.99,FALSE,-50,0.001,19.7,TOYX$KUJE@SPEY7,End User,1/2 inch,open
WM-MDE-LCA3376,Water Meter,0.001,0.005,Colombia,6.118497,-75.345301,534.99,FALSE,-50,0.001,19.7,USQA$SGCS@OYCB4,End User,1/2 inch,open
WM-MDE-LCA3377,Water Meter,0.001,0.005,Colombia,6.118686,-75.345112,535.99,FALSE,-50,0.001,19.7,IUYL$WNAZ@RYJQ3,End User,1/2 inch,open
WM-MDE-LCA3378,Water Meter,0.001,0.005,Colombia,6.118875,-75.344923,536.99,FALSE,-50,0.001,19.7,HHHV$FENB@LCDA4,End User,1/2 inch,open
WM-MDE-LCA3379,Water Meter,0.001,0.005,Colombia,6.119064,-75.344734,537.99,FALSE,-50,0.001,19.7,BOZD$RYDV@MUUC2,End User,1/2 inch,open
WM-MDE-LCA3380,Water Meter,0.001,0.005,Colombia,6.119253,-75.344545,538.99,FALSE,-50,0.001,19.7,HRHC$XVZE@WVLA2,End User,1/2 inch,open
WM-MDE-LCA3381,Water Meter,0.001,0.005,Colombia,6.119442,-75.344356,539.99,FALSE,-50,0.001,19.7,TOYX$KUJE@SPEY8,End User,1/2 inch,open
WM-MDE-LCA3382,Water Meter,0.001,0.005,Colombia,6.119631,-75.344167,540.99,FALSE,-50,0.001,19.7,USQA$SGCS@OYCB5,End User,1/2 inch,open
WM-MDE-LCA3383,Water Meter,0.001,0.005,Colombia,6.11982,-75.343978,541.99,FALSE,-50,0.001,19.7,IUYL$WNAZ@RYJQ4,End User,1/2 inch,open
WM-MDE-LCA3384,Water Meter,0.001,0.005,Colombia,6.120009,-75.343789,542.99,FALSE,-50,0.001,19.7,HHHV$FENB@LCDA5,End User,1/2 inch,open
WM-MDE-LCA3385,Water Meter,0.001,0.005,Colombia,6.120198,-75.3436,543.99,FALSE,-50,0.001,19.7,BOZD$RYDV@MUUC3,End User,1/2 inch,open
WM-MDE-LCA3386,Water Meter,0.001,0.005,Colombia,6.120387,-75.343411,544.99,FALSE,-50,0.001,19.7,HRHC$XVZE@WVLA3,End User,1/2 inch,open
WM-MDE-LCA3387,Water Meter,0.001,0.005,Colombia,6.120576,-75.343222,545.99,FALSE,-50,0.001,19.7,TOYX$KUJE@SPEY9,End User,1/2 inch,open
WM-MDE-LCA3388,Water Meter,0.001,0.005,Colombia,6.120765,-75.343033,546.99,FALSE,-50,0.001,19.7,USQA$SGCS@OYCB6,End User,1/2 inch,open
WM-MDE-LCA3389,Water Meter,0.001,0.005,Colombia,6.120954,-75.342844,547.99,FALSE,-50,0.001,19.7,IUYL$WNAZ@RYJQ5,End User,1/2 inch,open
WM-MDE-LCA3390,Water Meter,0.001,0.005,Colombia,6.121143,-75.342655,548.99,FALSE,-50,0.001,19.7,HHHV$FENB@LCDA6,End User,1/2 inch,open
WM-MDE-LUND001,Water Meter,0.001,0.005,Colombia,5.9726,-75.36485,100,FALSE,-50,0.001,15.8,SXML$TJAW@HAIS3,Distribution,6 inch,open
WM-MDE-LUND002,Water Meter,0.001,0.005,Colombia,5.972789,-75.364661,100,FALSE,-50,0.001,15.8,CQIG$WHWN@RIZM2,Distribution,6 inch,open
WM-MDE-LUND003,Water Meter,0.001,0.005,Colombia,5.972978,-75.364472,100,FALSE,-50,0.001,15.8,QBXC$ZFFZ@GFOS4,Distribution,6 inch,open
WM-MDE-LUND004,Water Meter,0.001,0.005,Colombia,5.973167,-75.364283,100,FALSE,-50,0.001,15.8,HJGC$XVHQ@JGVP3,Distribution,6 inch,open
WM-MDE-LUND005,Water Meter,0.001,0.005,Colombia,5.973356,-75.364094,100,FALSE,-50,0.001,15.8,ATTX$UYWJ@GBVM4,Distribution,6 inch,open
WM-MDE-LUN5601,Water Meter,0.001,0.005,Colombia,5.968037,-75.362039,99.99,FALSE,-50,0.001,19.7,JOVS$DUGQ@IWXT7,End User,1/2 inch,open
WM-MDE-LUN5602,Water Meter,0.001,0.005,Colombia,5.968226,-75.36185,99.99,FALSE,-50,0.001,19.7,PDLE$EBUO@MYLE0,End User,1/2 inch,open
WM-MDE-LUN5603,Water Meter,0.001,0.005,Colombia,5.968415,-75.361661,99.99,FALSE,-50,0.001,19.7,YYAB$FYVV@YNNG1,End User,1/2 inch,open
WM-MDE-LUN5604,Water Meter,0.001,0.005,Colombia,5.968604,-75.361472,99.99,FALSE,-50,0.001,19.7,MGXP$KIYJ@PBMN7,End User,1/2 inch,open
WM-MDE-LUN5605,Water Meter,0.001,0.005,Colombia,5.968793,-75.361283,99.99,FALSE,-50,0.001,19.7,NCXX$LOZZ@EVTN6,End User,1/2 inch,open
WM-MDE-LUN5606,Water Meter,0.001,0.005,Colombia,5.968982,-75.361094,99.99,FALSE,-50,0.001,19.7,WXTY$TSBJ@QERU4,End User,1/2 inch,open
WM-MDE-LUN5607,Water Meter,0.001,0.005,Colombia,5.969171,-75.360905,99.99,FALSE,-50,0.001,19.7,NASP$EJPX@RWFY9,End User,1/2 inch,open
WM-MDE-LUN5608,Water Meter,0.001,0.005,Colombia,5.96936,-75.360716,99.99,FALSE,-50,0.001,19.7,KEWJ$FRAM@SWMQ7,End User,1/2 inch,open
WM-MDE-LUN5609,Water Meter,0.001,0.005,Colombia,5.969549,-75.360527,99.99,FALSE,-50,0.001,19.7,URLA$VVNO@TCNT5,End User,1/2 inch,open
WM-MDE-LUN5610,Water Meter,0.001,0.005,Colombia,5.969738,-75.360338,99.99,FALSE,-50,0.001,19.7,AFPC$ERXY@WYVH7,End User,1/2 inch,open
WM-MDE-LUN5611,Water Meter,0.001,0.005,Colombia,5.969927,-75.360149,99.99,FALSE,-50,0.001,19.7,VOAC$XIFY@YRCN2,End User,1/2 inch,open
WM-MDE-LUN5612,Water Meter,0.001,0.005,Colombia,5.970116,-75.35996,99.99,FALSE,-50,0.001,19.7,QDMF$MFWS@EILV9,End User,1/2 inch,open
WM-MDE-LUN5613,Water Meter,0.001,0.005,Colombia,5.970305,-75.359771,99.99,FALSE,-50,0.001,19.7,DFQQ$AXAW@IVVS1,End User,1/2 inch,open
WM-MDE-LUN5614,Water Meter,0.001,0.005,Colombia,5.970494,-75.359582,99.99,FALSE,-50,0.001,19.7,NQJI$FSUW@UXLJ5,End User,1/2 inch,open
WM-MDE-LUN5615,Water Meter,0.001,0.005,Colombia,5.970683,-75.359393,99.99,FALSE,-50,0.001,19.7,TTAX$QRPT@PWNG2,End User,1/2 inch,open
WM-MDE-LUN5616,Water Meter,0.001,0.005,Colombia,5.970872,-75.359204,99.99,FALSE,-50,0.001,19.7,XPOR$MRGJ@BSAF1,End User,1/2 inch,open
WM-MDE-LUN5617,Water Meter,0.001,0.005,Colombia,5.971061,-75.359015,99.99,FALSE,-50,0.001,19.7,YOVB$DMXM@MGWF5,End User,1/2 inch,open
WM-MDE-LUN5618,Water Meter,0.001,0.005,Colombia,5.97125,-75.358826,99.99,FALSE,-50,0.001,19.7,ENSF$EYXN@XXNW3,End User,1/2 inch,open
WM-MDE-LUN5619,Water Meter,0.001,0.005,Colombia,5.971439,-75.358637,99.99,FALSE,-50,0.001,19.7,QXQP$ITWF@FXGG2,End User,1/2 inch,open
WM-MDE-LUN5620,Water Meter,0.001,0.005,Colombia,5.971628,-75.358448,99.99,FALSE,-50,0.001,19.7,WMBX$CGBV@CWHD6,End User,1/2 inch,open
WM-MDE-LUN5621,Water Meter,0.001,0.005,Colombia,5.971817,-75.358259,99.99,FALSE,-50,0.001,19.7,LJUY$UXRF@WOYQ9,End User,1/2 inch,open
WM-MDE-LUN5622,Water Meter,0.001,0.005,Colombia,5.972006,-75.35807,99.99,FALSE,-50,0.001,19.7,NEUO$RAYO@NCCE3,End User,1/2 inch,open
WM-MDE-LUN5623,Water Meter,0.001,0.005,Colombia,5.972195,-75.357881,99.99,FALSE,-50,0.001,19.7,QBHN$KATZ@OYDG8,End User,1/2 inch,open
WM-MDE-LUN5624,Water Meter,0.001,0.005,Colombia,5.972384,-75.357692,99.99,FALSE,-50,0.001,19.7,EPKL$EINJ@TAVB8,End User,1/2 inch,open
WM-MDE-LUN5625,Water Meter,0.001,0.005,Colombia,5.972573,-75.357503,99.99,FALSE,-50,0.001,19.7,FSWV$EBBU@PXSS7,End User,1/2 inch,open
WM-MDE-LUN5626,Water Meter,0.001,0.005,Colombia,5.972762,-75.357314,99.99,FALSE,-50,0.001,19.7,XVHI$BJTS@VTQU9,End User,1/2 inch,open
WM-MDE-LUN5627,Water Meter,0.001,0.005,Colombia,5.972951,-75.357125,99.99,FALSE,-50,0.001,19.7,GISG$EWZO@RALR9,End User,1/2 inch,open
WM-MDE-LUN5628,Water Meter,0.001,0.005,Colombia,5.97314,-75.356936,99.99,FALSE,-50,0.001,19.7,CFRO$CNOV@CHRJ0,End User,1/2 inch,open
WM-MDE-LUN5629,Water Meter,0.001,0.005,Colombia,5.973329,-75.356747,99.99,FALSE,-50,0.001,19.7,GFYH$PTSN@IQKV0,End User,1/2 inch,open
WM-MDE-LUN5630,Water Meter,0.001,0.005,Colombia,5.973518,-75.356558,99.99,FALSE,-50,0.001,19.7,YQND$DZIL@CMZY8,End User,1/2 inch,open
WM-MDE-LUN5631,Water Meter,0.001,0.005,Colombia,5.973707,-75.356369,99.99,FALSE,-50,0.001,19.7,QAGK$MZGZ@WXZZ7,End User,1/2 inch,open
WM-MDE-LUN5632,Water Meter,0.001,0.005,Colombia,5.973896,-75.35618,99.99,FALSE,-50,0.001,19.7,MXMA$FYPZ@JAAS5,End User,1/2 inch,open
WM-MDE-LUN5633,Water Meter,0.001,0.005,Colombia,5.974085,-75.355991,99.99,FALSE,-50,0.001,19.7,LEHY$YNGK@PKER4,End User,1/2 inch,open
WM-MDE-LUN5634,Water Meter,0.001,0.005,Colombia,5.974274,-75.355802,99.99,FALSE,-50,0.001,19.7,FLMS$JZKD@GBDU3,End User,1/2 inch,open
WM-MDE-LUN5635,Water Meter,0.001,0.005,Colombia,5.974463,-75.355613,99.99,FALSE,-50,0.001,19.7,DSFV$CEWJ@IWWV1,End User,1/2 inch,open
WM-MDE-LUN5636,Water Meter,0.001,0.005,Colombia,5.974652,-75.355424,99.99,FALSE,-50,0.001,19.7,NJFJ$AZSL@WHRR2,End User,1/2 inch,open
WM-MDE-LUN5637,Water Meter,0.001,0.005,Colombia,5.974841,-75.355235,99.99,FALSE,-50,0.001,19.7,TYGW$ZOLT@PEAN6,End User,1/2 inch,open
WM-MDE-LUN5638,Water Meter,0.001,0.005,Colombia,5.97503,-75.355046,99.99,FALSE,-50,0.001,19.7,QKIM$DREA@IHIR7,End User,1/2 inch,open
WM-MDE-LUN5639,Water Meter,0.001,0.005,Colombia,5.975219,-75.354857,99.99,FALSE,-50,0.001,19.7,RDPJ$LJAT@CAXY1,End User,1/2 inch,open
WM-MDE-LUN5640,Water Meter,0.001,0.005,Colombia,5.975408,-75.354668,99.99,FALSE,-50,0.001,19.7,ZHQP$MBQA@CXCS2,End User,1/2 inch,open
WM-MDE-LUN5641,Water Meter,0.001,0.005,Colombia,5.975597,-75.354479,99.99,FALSE,-50,0.001,19.7,RJCW$OYEA@MIBV5,End User,1/2 inch,open
WM-MDE-LUN5642,Water Meter,0.001,0.005,Colombia,5.975786,-75.35429,99.99,FALSE,-50,0.001,19.7,TCTI$IDJE@DFGZ0,End User,1/2 inch,open
WM-MDE-LUN5643,Water Meter,0.001,0.005,Colombia,5.975975,-75.354101,99.99,FALSE,-50,0.001,19.7,ZYCG$QJXI@QVBQ2,End User,1/2 inch,open
WM-MDE-LUN5644,Water Meter,0.001,0.005,Colombia,5.976164,-75.353912,99.99,FALSE,-50,0.001,19.7,CNKO$WSLN@LBPG6,End User,1/2 inch,open
WM-MDE-LUN5645,Water Meter,0.001,0.005,Colombia,5.976353,-75.353723,99.99,FALSE,-50,0.001,19.7,RXFK$VDRF@VVLS4,End User,1/2 inch,open
WM-MDE-LUN5646,Water Meter,0.001,0.005,Colombia,5.976542,-75.353534,99.99,FALSE,-50,0.001,19.7,TYWU$DKCC@JSIF5,End User,1/2 inch,open
WM-MDE-LUN5647,Water Meter,0.001,0.005,Colombia,5.976731,-75.353345,99.99,FALSE,-50,0.001,19.7,MSOZ$QQRL@TZTS6,End User,1/2 inch,open
WM-MDE-LUN5648,Water Meter,0.001,0.005,Colombia,5.97692,-75.353156,99.99,FALSE,-50,0.001,19.7,WMDC$GHAV@TQWJ3,End User,1/2 inch,open
WM-MDE-LUN5649,Water Meter,0.001,0.005,Colombia,5.977109,-75.352967,99.99,FALSE,-50,0.001,19.7,THLI$HXEX@OCVX6,End User,1/2 inch,open
WM-MDE-LUN5650,Water Meter,0.001,0.005,Colombia,5.977298,-75.352778,99.99,FALSE,-50,0.001,19.7,WXHS$AVXQ@TIUQ2,End User,1/2 inch,open
WM-MDE-LUN5651,Water Meter,0.001,0.005,Colombia,5.977487,-75.352589,99.99,FALSE,-50,0.001,19.7,QNRD$TGQJ@BWNG0,End User,1/2 inch,open
WM-MDE-LUN5652,Water Meter,0.001,0.005,Colombia,5.977676,-75.3524,99.99,FALSE,-50,0.001,19.7,VJFQ$XAXE@LGHA4,End User,1/2 inch,open
WM-MDE-LUN5653,Water Meter,0.001,0.005,Colombia,5.977865,-75.352211,99.99,FALSE,-50,0.001,19.7,PTDY$QNED@OEVG1,End User,1/2 inch,open
WM-MDE-LUN5654,Water Meter,0.001,0.005,Colombia,5.978054,-75.352022,99.99,FALSE,-50,0.001,19.7,NIYJ$MWNK@ETXK6,End User,1/2 inch,open
WM-MDE-LUN5655,Water Meter,0.001,0.005,Colombia,5.978243,-75.351833,99.99,FALSE,-50,0.001,19.7,KXLS$GBSP@HGIU3,End User,1/2 inch,open
WM-MDE-LUN5656,Water Meter,0.001,0.005,Colombia,5.978432,-75.351644,99.99,FALSE,-50,0.001,19.7,GNRO$GWAX@ALBZ0,End User,1/2 inch,open
WM-MDE-LUN5657,Water Meter,0.001,0.005,Colombia,5.978621,-75.351455,99.99,FALSE,-50,0.001,19.7,WUTA$UCJC@IIFU6,End User,1/2 inch,open
WM-MDE-LUN5658,Water Meter,0.001,0.005,Colombia,5.97881,-75.351266,99.99,FALSE,-50,0.001,19.7,ZCZP$LYGM@MTDM5,End User,1/2 inch,open
WM-MDE-LUN5659,Water Meter,0.001,0.005,Colombia,5.978999,-75.351077,99.99,FALSE,-50,0.001,19.7,ENUR$OKRE@OSXE1,End User,1/2 inch,open
WM-MDE-LUN5660,Water Meter,0.001,0.005,Colombia,5.979188,-75.350888,99.99,FALSE,-50,0.001,19.7,VNBI$YSZH@LBHF0,End User,1/2 inch,open
WM-MDE-LUN5661,Water Meter,0.001,0.005,Colombia,5.979377,-75.350699,99.99,FALSE,-50,0.001,19.7,EERB$IVTK@ZWEA4,End User,1/2 inch,open
WM-MDE-LUN5662,Water Meter,0.001,0.005,Colombia,5.979566,-75.35051,99.99,FALSE,-50,0.001,19.7,PUVE$BSUB@ERFW0,End User,1/2 inch,open
WM-MDE-LUN5663,Water Meter,0.001,0.005,Colombia,5.979755,-75.350321,99.99,FALSE,-50,0.001,19.7,BHSE$AIUM@HGTN4,End User,1/2 inch,open
WM-MDE-LUN5664,Water Meter,0.001,0.005,Colombia,5.979944,-75.350132,99.99,FALSE,-50,0.001,19.7,XMED$VJCN@WMMN3,End User,1/2 inch,open
WM-MDE-LUN5665,Water Meter,0.001,0.005,Colombia,5.980133,-75.349943,99.99,FALSE,-50,0.001,19.7,VXFW$YGLV@PZLN2,End User,1/2 inch,open
WM-MDE-LUN5666,Water Meter,0.001,0.005,Colombia,5.980322,-75.349754,99.99,FALSE,-50,0.001,19.7,YJVB$MGYO@YQHL4,End User,1/2 inch,open
WM-MDE-LUN5667,Water Meter,0.001,0.005,Colombia,5.980511,-75.349565,99.99,FALSE,-50,0.001,19.7,GKJV$GSJG@VSAN3,End User,1/2 inch,open
WM-MDE-LUN5668,Water Meter,0.001,0.005,Colombia,5.9807,-75.349376,99.99,FALSE,-50,0.001,19.7,OZAH$KRNT@MPTC9,End User,1/2 inch,open
WM-MDE-LUN5669,Water Meter,0.001,0.005,Colombia,5.980889,-75.349187,99.99,FALSE,-50,0.001,19.7,QHHC$RJFU@WUYF6,End User,1/2 inch,open
WM-MDE-LUN5670,Water Meter,0.001,0.005,Colombia,5.981078,-75.348998,99.99,FALSE,-50,0.001,19.7,XRJD$TPFI@MZWY3,End User,1/2 inch,open
WM-MDE-LUN5671,Water Meter,0.001,0.005,Colombia,5.981267,-75.348809,99.99,FALSE,-50,0.001,19.7,ZOVI$FWFV@LQPI8,End User,1/2 inch,open
WM-MDE-LUN5672,Water Meter,0.001,0.005,Colombia,5.981456,-75.34862,99.99,FALSE,-50,0.001,19.7,WTVN$MANT@OSYK5,End User,1/2 inch,open
WM-MDE-LUN5673,Water Meter,0.001,0.005,Colombia,5.981645,-75.348431,99.99,FALSE,-50,0.001,19.7,GTOB$KDVI@ZLWR5,End User,1/2 inch,open
WM-MDE-LUN5674,Water Meter,0.001,0.005,Colombia,5.981834,-75.348242,99.99,FALSE,-50,0.001,19.7,NJON$XEBF@NPWC2,End User,1/2 inch,open
WM-MDE-LUN5675,Water Meter,0.001,0.005,Colombia,5.982023,-75.348053,99.99,FALSE,-50,0.001,19.7,MSQM$BFIR@PVSX7,End User,1/2 inch,open
WM-MDE-LUN5676,Water Meter,0.001,0.005,Colombia,5.982212,-75.347864,99.99,FALSE,-50,0.001,19.7,XYQL$FMPO@ZGWH7,End User,1/2 inch,open
WM-MDE-LUN5677,Water Meter,0.001,0.005,Colombia,5.982401,-75.347675,99.99,FALSE,-50,0.001,19.7,OIYI$JGDR@IRZM5,End User,1/2 inch,open
WM-MDE-LUN5678,Water Meter,0.001,0.005,Colombia,5.98259,-75.347486,99.99,FALSE,-50,0.001,19.7,BAZP$JARB@IDLY7,End User,1/2 inch,open
WM-MDE-LUN5679,Water Meter,0.001,0.005,Colombia,5.982779,-75.347297,99.99,FALSE,-50,0.001,19.7,MZPF$NUET@CDDY3,End User,1/2 inch,open
WM-MDE-LUN5680,Water Meter,0.001,0.005,Colombia,5.982968,-75.347108,99.99,FALSE,-50,0.001,19.7,KIPZ$UXCR@SYWS0,End User,1/2 inch,open
WM-MDE-LUN5681,Water Meter,0.001,0.005,Colombia,5.983157,-75.346919,99.99,FALSE,-50,0.001,19.7,LUCQ$LWGA@BPHT2,End User,1/2 inch,open
WM-MDE-LUN5682,Water Meter,0.001,0.005,Colombia,5.983346,-75.34673,99.99,FALSE,-50,0.001,19.7,TPJX$HBZV@SXEL0,End User,1/2 inch,open
WM-MDE-LUN5683,Water Meter,0.001,0.005,Colombia,5.983535,-75.346541,99.99,FALSE,-50,0.001,19.7,AIPA$JBGT@DYBX4,End User,1/2 inch,open
WM-MDE-LUN5684,Water Meter,0.001,0.005,Colombia,5.983724,-75.346352,99.99,FALSE,-50,0.001,19.7,QHGD$TDUQ@HSXO1,End User,1/2 inch,open
WM-MDE-LUN5685,Water Meter,0.001,0.005,Colombia,5.983913,-75.346163,99.99,FALSE,-50,0.001,19.7,UKSR$AQVL@RHHR0,End User,1/2 inch,open
WM-MDE-LUN5686,Water Meter,0.001,0.005,Colombia,5.984102,-75.345974,99.99,FALSE,-50,0.001,19.7,RPTV$EDIY@JFVM8,End User,1/2 inch,open
WM-MDE-LUN5687,Water Meter,0.001,0.005,Colombia,5.984291,-75.345785,99.99,FALSE,-50,0.001,19.7,ENCP$FOPR@JETJ1,End User,1/2 inch,open
WM-MDE-LUN5688,Water Meter,0.001,0.005,Colombia,5.98448,-75.345596,99.99,FALSE,-50,0.001,19.7,NGFE$GVHV@JXTE1,End User,1/2 inch,open
WM-MDE-LUN5689,Water Meter,0.001,0.005,Colombia,5.984669,-75.345407,99.99,FALSE,-50,0.001,19.7,JYJT$SWPP@RBMI6,End User,1/2 inch,open
WM-MDE-LUN5690,Water Meter,0.001,0.005,Colombia,5.984858,-75.345218,99.99,FALSE,-50,0.001,19.7,TPZQ$GFRE@IBYA7,End User,1/2 inch,open
WM-MDE-LUN5691,Water Meter,0.001,0.005,Colombia,5.985047,-75.345029,99.99,FALSE,-50,0.001,19.7,KZNO$RJEZ@JEEB3,End User,1/2 inch,open
WM-MDE-LUN5692,Water Meter,0.001,0.005,Colombia,5.985236,-75.34484,99.99,FALSE,-50,0.001,19.7,YVKM$JQCD@YKRF2,End User,1/2 inch,open
WM-MDE-LUN5693,Water Meter,0.001,0.005,Colombia,5.985425,-75.344651,99.99,FALSE,-50,0.001,19.7,RAFD$REVI@RSMG0,End User,1/2 inch,open
WM-MDE-LUN5694,Water Meter,0.001,0.005,Colombia,5.985614,-75.344462,99.99,FALSE,-50,0.001,19.7,XJTA$ZQXS@BUBL5,End User,1/2 inch,open
WM-MDE-LUN5695,Water Meter,0.001,0.005,Colombia,5.985803,-75.344273,99.99,FALSE,-50,0.001,19.7,CJBA$OJTL@CXOP4,End User,1/2 inch,open
WM-MDE-LUN5696,Water Meter,0.001,0.005,Colombia,5.985992,-75.344084,99.99,FALSE,-50,0.001,19.7,PXGT$KKJZ@IFRB0,End User,1/2 inch,open
WM-MDE-LUN5697,Water Meter,0.001,0.005,Colombia,5.986181,-75.343895,99.99,FALSE,-50,0.001,19.7,WHJO$PSGX@VYLS7,End User,1/2 inch,open
WM-MDE-LUN5698,Water Meter,0.001,0.005,Colombia,5.98637,-75.343706,99.99,FALSE,-50,0.001,19.7,NNTQ$GECX@ELVB7,End User,1/2 inch,open
WM-MDE-LUN5699,Water Meter,0.001,0.005,Colombia,5.986559,-75.343517,99.99,FALSE,-50,0.001,19.7,LDTW$OFRE@MUEV0,End User,1/2 inch,open
WM-MDE-LUN5700,Water Meter,0.001,0.005,Colombia,5.986748,-75.343328,99.99,FALSE,-50,0.001,19.7,TBRD$BGVK@SHVL0,End User,1/2 inch,open
WM-MDE-LUN5701,Water Meter,0.001,0.005,Colombia,5.986937,-75.343139,99.99,FALSE,-50,0.001,19.7,UQGM$NFSM@TAQO2,End User,1/2 inch,open
WM-MDE-LUN5702,Water Meter,0.001,0.005,Colombia,5.987126,-75.34295,99.99,FALSE,-50,0.001,19.7,AFKS$XIQY@YKDJ1,End User,1/2 inch,open
WM-MDE-LUN5703,Water Meter,0.001,0.005,Colombia,5.987315,-75.342761,99.99,FALSE,-50,0.001,19.7,CQPA$DBOX@IIKS9,End User,1/2 inch,open
WM-MDE-LUN5704,Water Meter,0.001,0.005,Colombia,5.987504,-75.342572,99.99,FALSE,-50,0.001,19.7,REKX$AOJO@VOOS0,End User,1/2 inch,open
